36 1824 1920 32 32
36 1824 2464 32 32
36 1824 2496 32 32
36 1824 2528 32 32
36 1824 2560 32 32
36 1824 2592 32 32
3 1856 1664 32 32
3 1856 1696 32 32
36 1856 1920 32 32
36 1856 2592 32 32
3 1888 1664 32 32
3 1888 1696 32 32
36 1888 1888 32 32
36 1888 1920 32 32
18 1888 2016 32 32
18 1888 2048 32 32
17 1888 2080 32 32
17 1888 2112 32 32
17 1888 2144 32 32
36 1888 2592 32 32
3 1920 1664 32 32
3 1920 1696 32 32
36 1920 1888 32 32
36 1920 1920 32 32
18 1920 2016 32 32
19 1920 2048 32 32
17 1920 2080 32 32
35 1920 2112 32 32
23 1920 2144 32 32
36 1920 2176 32 32
36 1920 2208 32 32
36 1920 2240 32 32
36 1920 2272 32 32
11 1920 2336 32 32
36 1920 2592 32 32
8 1952 1408 32 32
8 1952 1440 32 32
8 1952 1472 32 32
3 1952 1504 32 32
3 1952 1664 32 32
3 1952 1696 32 32
36 1952 1920 32 32
18 1952 2016 32 32
18 1952 2048 32 32
17 1952 2080 32 32
35 1952 2112 32 32
24 1952 2144 32 32
36 1952 2176 32 32
36 1952 2208 32 32
36 1952 2240 32 32
36 1952 2272 32 32
36 1952 2592 32 32
8 1984 1408 32 32
8 1984 1440 32 32
8 1984 1472 32 32
3 1984 1504 32 32
3 1984 1664 32 32
3 1984 1696 32 32
36 1984 1920 32 32
18 1984 2016 32 32
18 1984 2048 32 32
17 1984 2080 32 32
35 1984 2112 32 32
17 1984 2144 32 32
36 1984 2272 32 32
18 1984 2432 32 32
19 1984 2464 32 32
17 1984 2496 32 32
17 1984 2528 32 32
36 1984 2592 32 32
8 2016 1408 32 32
8 2016 1440 32 32
8 2016 1472 32 32
3 2016 1504 32 32
3 2016 1664 32 32
3 2016 1696 32 32
36 2016 1920 32 32
18 2016 2016 32 32
19 2016 2048 32 32
17 2016 2080 32 32
35 2016 2112 32 32
17 2016 2144 32 32
36 2016 2272 32 32
18 2016 2432 32 32
18 2016 2464 32 32
35 2016 2496 32 32
17 2016 2528 32 32
36 2016 2592 32 32
8 2048 1408 32 32
8 2048 1440 32 32
8 2048 1472 32 32
3 2048 1504 32 32
10 2048 1728 32 32
3 2048 1760 32 32
36 2048 1920 32 32
18 2048 2016 32 32
18 2048 2048 32 32
17 2048 2080 32 32
17 2048 2112 32 32
17 2048 2144 32 32
36 2048 2272 32 32
18 2048 2432 32 32
19 2048 2464 32 32
17 2048 2496 32 32
17 2048 2528 32 32
36 2048 2592 32 32
11 2048 2656 32 32
8 2080 1408 32 32
8 2080 1440 32 32
8 2080 1472 32 32
3 2080 1504 32 32
3 2080 1760 32 32
36 2080 1920 32 32
36 2080 2272 32 32
18 2080 2432 32 32
19 2080 2464 32 32
17 2080 2496 32 32
16 2080 2528 32 32
36 2080 2560 32 32
36 2080 2592 32 32
10 2112 1408 32 32
8 2112 1440 32 32
8 2112 1472 32 32
3 2112 1504 32 32
3 2112 1536 32 32
3 2112 1760 32 32
36 2112 1920 32 32
36 2112 2272 32 32
18 2112 2432 32 32
18 2112 2464 32 32
35 2112 2496 32 32
17 2112 2528 32 32
36 2112 2592 32 32
10 2144 1408 32 32
8 2144 1440 32 32
8 2144 1472 32 32
8 2144 1504 32 32
3 2144 1536 32 32
3 2144 1568 32 32
3 2144 1600 32 32
3 2144 1632 32 32
3 2144 1664 32 32
3 2144 1696 32 32
3 2144 1728 32 32
3 2144 1760 32 32
36 2144 1920 32 32
11 2144 2048 32 32
36 2144 2272 32 32
11 2144 2368 32 32
18 2144 2432 32 32
19 2144 2464 32 32
17 2144 2496 32 32
17 2144 2528 32 32
36 2144 2592 32 32
8 2176 1408 32 32
8 2176 1440 32 32
8 2176 1472 32 32
8 2176 1504 32 32
8 2176 1536 32 32
8 2176 1568 32 32
8 2176 1600 32 32
8 2176 1632 32 32
8 2176 1664 32 32
8 2176 1696 32 32
8 2176 1728 32 32
8 2176 1760 32 32
8 2176 1792 32 32
8 2176 1824 32 32
36 2176 1920 32 32
36 2176 2272 32 32
36 2176 2592 32 32
8 2208 1408 32 32
8 2208 1440 32 32
8 2208 1472 32 32
8 2208 1504 32 32
8 2208 1536 32 32
8 2208 1568 32 32
8 2208 1600 32 32
8 2208 1632 32 32
8 2208 1664 32 32
8 2208 1696 32 32
8 2208 1728 32 32
8 2208 1760 32 32
8 2208 1792 32 32
8 2208 1824 32 32
36 2208 1920 32 32
36 2208 1952 32 32
36 2208 1984 32 32
36 2208 2016 32 32
36 2208 2048 32 32
36 2208 2080 32 32
36 2208 2112 32 32
36 2208 2144 32 32
36 2208 2176 32 32
36 2208 2208 32 32
36 2208 2240 32 32
36 2208 2272 32 32
36 2208 2304 32 32
36 2208 2336 32 32
36 2208 2368 32 32
36 2208 2400 32 32
36 2208 2432 32 32
36 2208 2464 32 32
36 2208 2496 32 32
36 2208 2528 32 32
36 2208 2560 32 32
36 2208 2592 32 32
8 2240 1408 32 32
8 2240 1440 32 32
3 2240 1472 32 32
3 2240 1504 32 32
8 2240 1536 32 32
8 2240 1568 32 32
8 2240 1600 32 32
8 2240 1632 32 32
8 2240 1664 32 32
8 2240 1696 32 32
8 2240 1728 32 32
8 2240 1760 32 32
8 2240 1792 32 32
8 2240 1824 32 32
36 2240 1920 32 32
36 2240 1952 32 32
36 2240 1984 32 32
36 2240 2016 32 32
36 2240 2048 32 32
36 2240 2080 32 32
36 2240 2112 32 32
36 2240 2144 32 32
36 2240 2176 32 32
36 2240 2208 32 32
36 2240 2240 32 32
36 2240 2272 32 32
36 2240 2304 32 32
36 2240 2336 32 32
36 2240 2368 32 32
36 2240 2400 32 32
36 2240 2432 32 32
36 2240 2464 32 32
36 2240 2496 32 32
36 2240 2528 32 32
36 2240 2560 32 32
36 2240 2592 32 32
8 2272 1408 32 32
3 2272 1440 32 32
3 2272 1504 32 32
3 2272 1536 32 32
8 2272 1568 32 32
8 2272 1600 32 32
8 2272 1632 32 32
8 2272 1664 32 32
8 2272 1696 32 32
8 2272 1728 32 32
8 2272 1760 32 32
8 2272 1792 32 32
8 2272 1824 32 32
8 2272 2080 32 32
8 2272 2112 32 32
8 2272 2144 32 32
8 2272 2176 32 32
8 2272 2208 32 32
8 2272 2240 32 32
8 2272 2272 32 32
8 2272 2304 32 32
8 2272 2336 32 32
8 2304 1408 32 32
3 2304 1440 32 32
3 2304 1536 32 32
3 2304 1568 32 32
3 2304 1600 32 32
3 2304 1632 32 32
3 2304 1664 32 32
3 2304 1696 32 32
3 2304 1728 32 32
3 2304 1760 32 32
3 2304 1792 32 32
3 2304 1824 32 32
11 2304 1920 32 32
8 2304 2080 32 32
8 2304 2112 32 32
8 2304 2144 32 32
8 2304 2176 32 32
8 2304 2208 32 32
8 2304 2240 32 32
8 2304 2272 32 32
8 2304 2304 32 32
8 2304 2336 32 32
8 2304 2368 32 32
8 2336 1408 32 32
3 2336 1440 32 32
3 2336 1856 32 32
8 2336 2080 32 32
8 2336 2112 32 32
8 2336 2144 32 32
8 2336 2176 32 32
8 2336 2208 32 32
8 2336 2240 32 32
8 2336 2272 32 32
8 2336 2304 32 32
8 2336 2336 32 32
8 2336 2368 32 32
8 2336 2400 32 32
8 2368 1408 32 32
3 2368 1440 32 32
3 2368 1888 32 32
3 2368 1920 32 32
3 2368 1952 32 32
3 2368 1984 32 32
3 2368 2016 32 32
3 2368 2048 32 32
3 2368 2080 32 32
3 2368 2112 32 32
3 2368 2144 32 32
3 2368 2176 32 32
3 2368 2208 32 32
3 2368 2240 32 32
3 2368 2272 32 32
3 2368 2304 32 32
3 2368 2336 32 32
8 2368 2368 32 32
8 2368 2400 32 32
8 2400 1408 32 32
3 2400 1440 32 32
3 2400 2368 32 32
8 2400 2400 32 32
8 2432 1376 32 32
8 2432 1408 32 32
3 2432 1440 32 32
3 2432 2400 32 32
8 2464 1376 32 32
3 2464 1408 32 32
3 2464 1440 32 32
3 2496 1344 32 32
3 2496 1376 32 32
3 2528 1312 32 32
16 2592 1376 32 32
